"strap","Parcelno"
"R0013194","146333205010"
"R0013195","157705409008"
"R0013196","146333312048"
"R0013197","157708224004"
"R0013198","146333314040"
"R0013199","146333312040"
"R0013200","157708118005"
"R0013201","157708123036"
"R0013202","146333316001"
"R0013203","157708301013"
"R0013204","157707109008"
"R0013205","146332410002"
"R0013206","157705428010"
"R0013207","157707106006"
"R0013208","157705428014"
"R0013209","157709308011"
"R0013210","146333203004"
"R0013211","157717206008"
"R0013212","157705420005"
"R0013213","157708127011"
"R0013214","157705425014"
"R0013215","157708324002"
"R0013216","157707102008"
"R0013217","157708309001"
"R0013218","157717203013"
"R0013219","157708319019"
"R0013220","146332410005"
"R0013221","157708323020"
"R0013222","157707105014"
"R0013223","157708123015"
"R0013224","157707102079"
"R0013225","157708209017"
"R0013226","146333304003"
"R0013229","157718101010"
"R0013230","157705422012"
"R0013231","157705424006"
"R0013232","157705429012"
"R0013233","146333205022"
"R0013234","146333308012"
"R0013235","157708120004"
"R0013236","146333202001"
"R0013237","157705409031"
"R0013238","157707111031"
"R0013239","146333207001"
"R0013240","146333202004"
"R0013241","157708221013"
"R0013242","157708412006"
"R0013243","146333309010"
"R0013244","157705307018"
"R0013245","157717209004"
"R0013246","157708116001"
"R0013247","157705306003"
"R0013248","157705307019"
"R0013249","157709313083"
"R0013250","157708301017"
"R0013251","157705225012"
"R0013252","157708211022"
"R0013253","157717204026"
"R0013254","146332430006"
"R0013255","157717206002"
"R0013256","157708223034"
"R0013257","157708209027"
"R0013258","146333306012"
"R0013259","157708304002"
"R0013260","146333304033"
"R0013261","146333316005"
"R0013262","157708223012"
"R0013263","157717202014"
"R0013264","157709312004"
"R0013265","157709307020"
"R0013266","157708105008"
"R0013267","157708103002"
"R0013268","157708128014"
"R0013269","157708315004"
"R0013270","157705115003"
"R0013271","157708210021"
"R0013272","157708112005"
"R0013273","157708131004"
"R0013274","157705321027"
"R0013275","157708123014"
"R0013276","157707408036"
"R0013277","157705221001"
"R0013278","157708116002"
"R0013279","157708104026"
"R0013280","157708102026"
"R0013281","157707101001"
"R0013282","157708104034"
"R0013283","146332419017"
"R0013284","157705311008"
"R0013285","157705427010"
"R0013286","157707408051"
"R0013287","146332420025"
"R0013288","157708310031"
"R0013289","157709313031"
"R0013290","157708310042"
"R0013291","146333205003"
"R0013292","157709313048"
"R0013293","157705429019"
"R0013294","157708103022"
"R0013295","157707102069"
"R0013296","157705413008"
"R0013297","157708220003"
"R0013298","157708310045"
"R0013299","146333308006"
"R0013300","157705325003"
"R0013301","157708318015"
"R0013302","157708104014"
"R0013303","146333314015"
"R0013304","157708219014"
"R0013305","157708404014"
"R0013306","146332420003"
"R0013307","157708310059"
"R0013308","157708406004"
"R0013309","157705418001"
"R0013310","146332410012"
"R0013311","157705115006"
"R0013312","157708317039"
"R0013313","157708317005"
"R0013314","157709309004"
"R0013315","157707111010"
"R0013316","146333205016"
"R0013317","157709313027"
"R0013319","157708217007"
"R0013320","157705413007"
"R0013321","146333107002"
"R0013322","157705421002"
"R0013323","146332414005"
"R0013324","157704325002"
"R0013325","157708313025"
"R0013326","146332426002"
"R0013327","157708314014"
"R0013328","157708224014"
"R0013329","157708315009"
"R0013330","146333314021"
"R0013331","157705428003"
"R0013332","157707101021"
"R0013333","157705425004"
"R0013334","157705420015"
"R0013337","157705423001"
"R0013338","146332409016"
"R0013339","157707111038"
"R0013340","157708401007"
"R0013341","157708310023"
"R0013343","146333304005"
"R0013344","146332419020"
"R0013345","157705314014"
"R0013346","157705229018"
"R0013347","157705220005"
"R0013348","157705333008"
"R0013349","157709313061"
"R0013350","157717205035"
"R0013351","146332419033"
"R0013352","157708306017"
"R0013353","157705217003"
"R0013354","157707111035"
"R0013355","157705425009"
"R0013356","146332423024"
"R0013357","157708405006"
"R0013358","157708219006"
"R0013360","157708308031"
"R0013361","157707102033"
"R0013362","157705426011"
"R0013363","157705420018"
"R0013364","146333108002"
"R0013365","157707108007"
"R0013366","157708414026"
"R0013367","157704328006"
"R0013368","157709313099"
"R0013369","146332412011"
"R0013370","157708406014"
"R0013371","146333104029"
"R0013372","157708306030"
"R0013373","157705217012"
"R0013374","157707108021"
"R0013375","146332412002"
"R0013376","157705422020"
"R0013377","157707406007"
"R0013378","157707405020"
"R0013379","157708313039"
"R0013380","157708131020"
"R0013381","157707104015"
"R0013382","146333312007"
"R0013383","157709313070"
"R0013384","157708128016"
"R0013385","146333304030"
"R0013386","146333434001"
"R0013387","157705325011"
"R0013388","157708410007"
"R0013389","157705221003"
"R0013390","157705216001"
"R0013391","146333314010"
"R0013392","146333315008"
"R0013393","157705335003"
"R0013394","157705421017"
"R0013395","146333211001"
"R0013396","157708405007"
"R0013397","157709306017"
"R0013398","146333306010"
"R0013399","146333202002"
"R0013400","157707102045"
"R0013401","157705407027"
"R0013402","146332423036"
"R0013403","146332419006"
"R0013404","157707102053"
"R0013405","157708223041"
"R0013406","157708209029"
"R0013407","157709313065"
"R0013408","157707108008"
"R0013409","157708304020"
"R0013410","157704300003"
"R0013412","157708109001"
"R0013414","157708110001"
"R0013415","157708227001"
"R0013416","157708111001"
"R0013418","157708301018"
"R0013419","157705306005"
"R0013420","157705311012"
"R0013421","157709311006"
"R0013422","157708407022"
"R0013423","157708310056"
"R0013424","157708317028"
"R0013425","157705411011"
"R0013427","157705407002"
"R0013428","157718103014"
"R0013429","157708105017"
"R0013430","157708209008"
"R0013431","157708411009"
"R0013432","157708119007"
"R0013433","157707104002"
"R0013434","157705421018"
"R0013435","157708210005"
"R0013436","157707108015"
"R0013437","157708407018"
"R0013438","157705220012"
"R0013439","157717105008"
"R0013440","157705117003"
"R0013441","146332417016"
"R0013442","157708303020"
"R0013443","157705423019"
"R0013444","157707105017"
"R0013445","157705419026"
"R0013446","157708407011"
"R0013447","157717106008"
"R0013448","146332400013"
"R0013449","157707102054"
"R0013450","157708314020"
"R0013451","157705411034"
"R0013452","157705425001"
"R0013454","157705412005"
"R0013455","157705315003"
"R0013456","157718103006"
"R0013457","146333435005"
"R0013458","146332421010"
"R0013459","146333314005"
"R0013460","157718101002"
"R0013461","157705326004"
"R0013462","157705334010"
"R0013463","157708223046"
"R0013464","157705425011"
"R0013465","157707408034"
"R0013466","146333306017"
"R0013467","157709307010"
"R0013468","157717204004"
"R0013469","157705100017"
"R0013470","157708304025"
"R0013471","157709313008"
"R0013472","157705415009"
"R0013473","157708413027"
"R0013474","157717202010"
"R0013475","157708411005"
"R0013476","146332423017"
"R0013477","146333315013"
"R0013478","157708211005"
"R0013479","157705308013"
"R0013480","157717206005"
"R0013481","157705414002"
"R0013482","146333205006"
"R0013483","157705411022"
"R0013484","157708103017"
"R0013485","157704200009"
"R0013487","146332430008"
"R0013488","157708412015"
"R0013489","157708105014"
"R0013490","157708302015"
"R0013491","157708321038"
"R0013492","157708113023"
"R0013493","157718101006"
"R0013494","157708209006"
"R0013495","157709313022"
"R0013496","157708318004"
"R0013497","157705423025"
"R0013498","146333208014"
"R0013499","157708128010"
"R0013500","157717203004"
"R0013501","157717203011"
"R0013502","157718105003"
"R0013503","157704323008"
"R0013504","157708407023"
"R0013505","157708202004"
"R0013506","157708202003"
"R0013507","146333205011"
"R0013508","157708320015"
"R0013509","157708221007"
"R0013510","146333315009"
"R0013511","157708302022"
"R0013512","157707404022"
"R0013513","157717208007"
"R0013514","157708406003"
"R0013515","157708313031"
"R0013516","157709313100"
"R0013517","157709313071"
"R0013518","157708307014"
"R0013519","157705307007"
"R0013520","146333202006"
"R0013521","157707405005"
"R0013522","146332418006"
"R0013523","157717205023"
"R0013524","157705332002"
"R0013525","157705335001"
"R0013526","157705413005"
"R0013527","157708115021"
"R0013528","157705426020"
"R0013529","157708108006"
"R0013530","157708312007"
"R0013531","157707408054"
"R0013532","157708113024"
"R0013533","146333309009"
"R0013534","157708321009"
"R0013535","157707406003"
"R0013536","157708211019"
"R0013537","157708131015"
"R0013538","157708102009"
"R0013539","146332406015"
"R0013540","157708206009"
"R0013541","157707404004"
"R0013542","146333307012"
"R0013543","157705407016"
"R0013544","146333312033"
"R0013545","146333208013"
"R0013546","157708412005"
"R0013547","146333208005"
"R0013548","157705416002"
"R0013549","157708105002"
"R0013550","157708321034"
"R0013551","157705423007"
"R0013552","146332411014"
"R0013553","146332413002"
"R0013554","157709313095"
"R0013555","157705306010"
"R0013556","157708317006"
"R0013557","157707102055"
"R0013558","146333314009"
"R0013559","157704324002"
"R0013560","157705115008"
"R0013561","146333107003"
"R0013562","157708108002"
"R0013563","157708206011"
"R0013564","157708407002"
"R0013565","157708312041"
"R0013566","157705220008"
"R0013567","146333314024"
"R0013568","157709313063"
"R0013569","157708229002"
"R0013570","157717205013"
"R0013571","157709313090"
"R0013572","157705423023"
"R0013573","157708216001"
"R0013574","146333309008"
"R0013575","157705334001"
"R0013576","146333205015"
"R0013577","157708222012"
"R0013578","157705426013"
"R0013579","157705428013"
"R0013580","146332431001"
"R0013581","146332431002"
"R0013582","157708407004"
"R0013583","146333206012"
"R0013584","157705229006"
"R0013585","157707404026"
"R0013587","146333205004"
"R0013588","157708215009"
"R0013589","157717210004"
"R0013590","157705229017"
"R0013591","157708310033"
"R0013592","157708308028"
"R0013593","157705429008"
"R0013594","157717205043"
"R0013595","157705411019"
"R0013596","157708224006"
"R0013597","146332418016"
"R0013598","146332417019"
"R0013599","146332417011"
"R0013600","146333206004"
"R0013601","146333301022"
"R0013602","157709310012"
"R0013603","157708113019"
"R0013604","157708115022"
"R0013605","157707101002"
"R0013606","146333106007"
"R0013607","157705421006"
"R0013608","157708112006"
"R0013609","157704324003"
"R0013610","157707104020"
"R0013611","146333302010"
"R0013612","157708317034"
"R0013613","146332415001"
"R0013614","157708103010"
"R0013615","146333208019"
"R0013616","157705325002"
"R0013617","157708307021"
"R0013618","146333208007"
"R0013619","157708417001"
"R0013620","157708305013"
"R0013621","157705409024"
"R0013622","157709313041"
"R0013623","157705415011"
"R0013624","157705414004"
"R0013625","157708321035"
"R0013626","157705100018"
"R0013627","146333304034"
"R0013628","157708107029"
"R0013629","157707109005"
"R0013630","157705307020"
"R0013631","157707406035"
"R0013632","146332418012"
"R0013633","157709303007"
"R0013634","157708412014"
"R0013635","146333315010"
"R0013636","157708318010"
"R0013637","157708207018"
"R0013638","157708114002"
"R0013639","157708303012"
"R0013640","157705418011"
"R0013641","157708308012"
"R0013642","157708128008"
"R0013643","157708205006"
"R0013644","157708106026"
"R0013645","157708106015"
"R0013646","157704323002"
"R0013647","146333314001"
"R0013648","146332422004"
"R0013649","157705100023"
"R0013650","146332417002"
"R0013651","146332421008"
"R0013652","146333314025"
"R0013653","157708223042"
"R0013654","157708124003"
"R0013655","157707106005"
"R0013656","157705424027"
"R0013657","157717204028"
"R0013658","157709301005"
"R0013659","157708128021"
"R0013660","157705415021"
"R0013661","157707102048"
"R0013662","146333312020"
"R0013663","157705412009"
"R0013664","157705227007"
"R0013665","157708129004"
"R0013666","146332422001"
"R0013667","157705407026"
"R0013668","157705421020"
"R0013669","157708101002"
"R0013670","157709311005"
"R0013671","146333431005"
"R0013672","157708302005"
"R0013673","157708401001"
"R0013674","157708310001"
"R0013675","146332409007"
"R0013676","157708224026"
"R0013677","157707409002"
"R0013678","157717106001"
"R0013679","146333314051"
"R0013680","157705115002"
"R0013681","157708312042"
"R0013682","146333304027"
"R0013683","157708413025"
"R0013684","157705409022"
"R0013685","157708207005"
"R0013686","157708414029"
"R0013687","157705326008"
"R0013688","157707105009"
"R0013689","157717206010"
"R0013690","157708317032"
"R0013691","157705116004"
"R0013692","157708323003"
"R0013693","157717105021"
"R0013694","157708303014"
"R0013695","157708105025"
"R0013696","157709311011"
"R0013697","157705117008"
"R0013698","157708209022"
"R0013699","157709309005"
"R0013700","157707404020"
"R0013701","146333301008"
"R0013702","157708408009"
"R0013703","157705118001"
"R0013704","157708313041"
"R0013705","146333301005"
"R0013706","157718103013"
"R0013707","146333106014"
"R0013708","157708306010"
"R0013709","157708206004"
"R0013710","157708128020"
"R0013711","157705430012"
"R0013712","157707111005"
"R0013713","157708223051"
"R0013714","146332423033"
"R0013717","157708133001"
"R0013718","146333304028"
"R0013719","157708405012"
"R0013720","157705422024"
"R0013721","157705311006"
"R0013722","146332423002"
"R0013723","157705418007"
"R0013724","157705411005"
"R0013725","157718103008"
"R0013726","157708103011"
"R0013727","157708317004"
"R0013728","157708222015"
"R0013729","146333208018"
"R0013730","157708407020"
"R0013731","157709309007"
"R0013732","157708220006"
"R0013733","157707406005"
"R0013734","157705222011"
"R0013735","157705411030"
"R0013736","157705412006"
"R0013737","157708127002"
"R0013738","146333303016"
"R0013739","146332420014"
"R0013740","146332415013"
"R0013741","146332421004"
"R0013742","157707109004"
"R0013743","157708320012"
"R0013744","157705420003"
"R0013745","157708221002"
"R0013746","157708107003"
"R0013747","146333206008"
"R0013748","157705100020"
"R0013750","157708412003"
"R0013751","146332409017"
"R0013752","146333435003"
"R0013753","157705115004"
"R0013754","157708210014"
"R0013755","157718101021"
"R0013756","157705103012"
"R0013757","157708310035"
"R0013758","157705307008"
"R0013759","157718104003"
"R0013760","157708102004"
"R0013761","146333430003"
"R0013762","157708310070"
"R0013763","157708306011"
"R0013764","157707109009"
"R0013765","157707408087"
"R0013766","157708303009"
"R0013767","157708103036"
"R0013768","157708301014"
"R0013769","146332426007"
"R0013770","146333312036"
"R0013771","157707404016"
"R0013772","157705335021"
"R0013773","157708107020"
"R0013774","157708218004"
"R0013775","157708308005"
"R0013776","157705429006"
