"","id.musa","address","id.apn","id.acct","lot.sqft"
"945",2737,"830 INCA  PKWY  BOULDER Colorado","146333308004","R0012547",7498
"946",8040,"4500 BROOKFIELD  DR  BOULDER Colorado","157708130002","R0012572",8896
"947",1983,"555 HARTFORD  DR  BOULDER Colorado","157708209023","R0012583",7324
"948",6494,"315 AUBURN  AVE  BOULDER Colorado","157705324009","R0012585",7250
"949",6248,"4627 TALBOT  DR  BOULDER Colorado","146333308020","R0012586",7238
"950",1619,"700 TOEDTLI  DR  BOULDER Colorado","157708112009","R0012592",12152
"951",1139,"4390 DARLEY  AVE  BOULDER Colorado","157708124006","R0012594",8750
"952",7696,"4462 HAMILTON  CT  BOULDER Colorado","157705409029","R0012597",7217
"953",10271,"3095 LAFAYETTE  DR  BOULDER Colorado","157717206015","R0012604",32874
"954",11050,"1295 ITHACA  DR  BOULDER Colorado","157708308026","R0012606",6790
"955",1387,"520 45TH S ST  BOULDER Colorado","157708102002","R0012608",7377
"956",10587,"2310 DENNISON  LN  BOULDER Colorado","157707102017","R0012619",23507
"957",3090,"4440 LUDLOW  ST  BOULDER Colorado","157708404011","R0012654",8157
"958",4528,"3155 STANFORD  AVE  BOULDER Colorado","157705328002","R0012661",19317
"959",151,"2850 VASSAR  DR  BOULDER Colorado","157708209009","R0012668",8184
"960",6577,"360 42ND S ST  BOULDER Colorado","157705425006","R0012687",7366
"961",1127,"3800 DARLEY  AVE  BOULDER Colorado","157708116012","R0012688",7946
"962",1408,"755 MORGAN  DR  BOULDER Colorado","146333307016","R0012703",7005
"963",9591,"845 36TH  ST  BOULDER Colorado","146332421014","R0012714",7149
"964",601,"3465 BERKLEY  AVE  BOULDER Colorado","157705229012","R0012730",7169
"965",5593,"3875 ARMER  AVE  BOULDER Colorado","157708111002","R0012735",7880
"966",9289,"405 45TH S ST  BOULDER Colorado","157705427017","R0012737",8009
"967",611,"1190 EDINBORO  DR  BOULDER Colorado","157708303006","R0012758",7011
"968",7133,"464 LASHLEY S LN  BOULDER Colorado","157705335009","R0012761",7187
"969",8397,"905 YALE  RD  BOULDER Colorado","157708222021","R0012763",9337
"970",6089,"840 34TH  ST  BOULDER Colorado","146332423005","R0012770",7170
"971",8498,"4610 TALBOT  DR  BOULDER Colorado","146333309006","R0012815",10296
"972",4744,"3575 MARTIN  DR  BOULDER Colorado","157705305004","R0012821",7387
"973",2156,"375 40TH S ST  BOULDER Colorado","157705422031","R0012823",6938
"974",9237,"1460 LEHIGH  ST  BOULDER Colorado","157708312014","R0012828",7440
"975",1911,"3880 CHIPPEWA  DR  BOULDER Colorado","157705103007","R0012834",14313
"976",8565,"2645 ILIFF  ST  BOULDER Colorado","157717201004","R0012835",7379
"977",11335,"870 38TH  ST  BOULDER Colorado","146332418002","R0012836",7119
"978",1609,"4600 MACKY  WAY  BOULDER Colorado","157709309011","R0012863",7627
"979",1961,"2705 ILIFF  ST  BOULDER Colorado","157717201008","R0012867",7633
"980",10109,"4320 GRINNELL  AVE  BOULDER Colorado","157708406025","R0012868",8027
"981",3166,"15 33RD S ST  BOULDER Colorado","157705310002","R0012876",8621
"982",3318,"535 44TH S ST  BOULDER Colorado","157708104033","R0012886",7102
"983",2261,"1600 BLUE SAGE  CT  BOULDER Colorado","157718108010","R0012910",17931
"984",671,"3820 ELMHURST  PL  BOULDER Colorado","157705411003","R0012915",9523
"985",259,"2655 ILIFF  ST  BOULDER Colorado","157717201005","R0012938",7539
"986",8349,"4430 SQUIRES  CIR  BOULDER Colorado","157708131014","R0012940",7027
"987",4936,"780 35TH  ST  BOULDER Colorado","146332422009","R0012954",7053
"988",10968,"3735 ARMER  AVE  BOULDER Colorado","157708111009","R0012960",7382
"989",992,"3655 BERKLEY  AVE  BOULDER Colorado","157705117009","R0012964",7381
"990",7788,"2945 JUILLIARD  ST  BOULDER Colorado","157717202013","R0012966",20764
"991",4092,"780 MORGAN  DR  BOULDER Colorado","146333304031","R0012968",8535
"992",7458,"1540 LEHIGH  ST  BOULDER Colorado","157708312020","R0012984",7193
"993",6294,"600 GILLASPIE  DR  BOULDER Colorado","157708203011","R0012991",7191
"994",11297,"555 44TH S ST  BOULDER Colorado","157708104031","R0012997",7148
"995",7389,"325 MARTIN  DR  BOULDER Colorado","157705222008","R0013008",6945
"996",4432,"755 37TH  ST  BOULDER Colorado","146332420023","R0013013",7037
"997",1988,"4490 DARLEY  AVE  BOULDER Colorado","157708124010","R0013015",9469
"998",9288,"1455 KENDALL  DR  BOULDER Colorado","157708312037","R0013057",9426
"999",777,"4365 LUDLOW  ST  BOULDER Colorado","157708406009","R0013061",7010
"1000",10125,"2890 COLBY  DR  BOULDER Colorado","157708219026","R0013067",6967
"1001",492,"100 34TH S ST  BOULDER Colorado","157705308004","R0013068",7205
"1002",4331,"3355 MARTIN  DR  BOULDER Colorado","157705304002","R0013108",7135
"1003",2152,"1180 ITHACA  DR  BOULDER Colorado","157708307005","R0013116",7032
"1004",10001,"750 43RD S ST  BOULDER Colorado","157708104017","R0013121",7017
"1005",9315,"130 34TH S ST  BOULDER Colorado","157705308007","R0013138",7276
"1006",11250,"2384 DENNISON  LN  BOULDER Colorado","157707102029","R0013148",10580
"1007",2460,"798 ITHACA  DR  BOULDER Colorado","157708215015","R0013152",17740
"1008",10489,"65 34TH S ST  BOULDER Colorado","157705311027","R0013154",6969
"1009",6339,"730 46TH S ST  BOULDER Colorado","157708101015","R0013155",6726
"1010",7992,"2100 GODDARD  PL  BOULDER Colorado","157707107011","R0013157",47607
"1011",2831,"4220 EVANS  DR  BOULDER Colorado","146333312015","R0013163",7153
"1012",7768,"1285 HARTFORD  DR  BOULDER Colorado","157708307028","R0013169",7229
"1013",4442,"2995 DARLEY  AVE  BOULDER Colorado","157708219018","R0013185",8023
"1014",11195,"830 LASHLEY S LN  BOULDER Colorado","157708123036","R0013201",7326
"1015",9404,"1310 CLAREMONT  DR  BOULDER Colorado","157708301013","R0013203",6995
"1016",11115,"1340 CHAMBERS  DR  BOULDER Colorado","157709308011","R0013209",10872
"1017",9846,"501 HARTFORD  DR  BOULDER Colorado","157708209017","R0013225",8017
"1018",9258,"2735 CARNEGIE  DR  BOULDER Colorado","157708211022","R0013252",7291
"1019",3623,"620 42ND S ST  BOULDER Colorado","157708105008","R0013266",7260
"1020",10,"3260 DOVER  DR  BOULDER Colorado","157705321027","R0013274",7065
"1021",10770,"3295 ENDICOTT  DR  BOULDER Colorado","157708317039","R0013312",7440
"1022",4307,"240 40TH S ST  BOULDER Colorado","157705423001","R0013337",7096
"1023",8412,"610 EMPORIA  RD  BOULDER Colorado","157707108015","R0013436",9959
"1024",320,"380 36TH S ST  BOULDER Colorado","157705334010","R0013462",9165
"1025",2967,"875 MORGAN  DR  BOULDER Colorado","146333306017","R0013466",6865
"1026",7963,"550 HARTFORD  DR  BOULDER Colorado","157708211005","R0013478",8585
"1027",8241,"3335 HEIDELBERG  DR  BOULDER Colorado","157708321038","R0013491",7341
"1028",6673,"2750 VASSAR  DR  BOULDER Colorado","157708209006","R0013494",10513
"1029",6432,"1145 HANCOCK  DR  BOULDER Colorado","146333208014","R0013498",7957
"1030",1363,"1581 JUDSON  DR  BOULDER Colorado","157708313031","R0013515",7710
"1031",5768,"80 38TH S ST  BOULDER Colorado","157705413005","R0013526",11819
"1032",10678,"4005 DARLEY  AVE  BOULDER Colorado","157708115021","R0013527",7086
"1033",2869,"3965 BRITTING  AVE  BOULDER Colorado","157708113024","R0013532",8109
"1034",8551,"735 MOHAWK  DR  BOULDER Colorado","146333309009","R0013533",7210
"1035",9537,"3430 EVERETT  DR  BOULDER Colorado","157708321009","R0013534",6848
"1036",9122,"860 GILPIN  DR  BOULDER Colorado","146333314009","R0013558",7168
"1037",10439,"4317 BUTLER  CIR  BOULDER Colorado","157708407004","R0013582",9389
"1038",4776,"1000 36TH  ST  BOULDER Colorado","146332415001","R0013613",8697
"1039",8766,"1295 FAIRFIELD  DR  BOULDER Colorado","157708305013","R0013620",7169
"1040",2814,"3765 DAVIDSON  PL  BOULDER Colorado","157705414004","R0013624",6987
"1041",7576,"3255 HEIDELBERG  DR  BOULDER Colorado","157708321035","R0013625",7153
"1042",7958,"2590 WOODSTOCK  PL  BOULDER Colorado","157707406035","R0013631",8853
"1043",8994,"3900 BRITTING  AVE  BOULDER Colorado","157708114002","R0013638",10856
"1044",4095,"775 36TH  ST  BOULDER Colorado","146332421008","R0013651",7095
"1045",2721,"880 35TH  ST  BOULDER Colorado","146332422001","R0013666",7563
"1046",9937,"235 39TH S ST  BOULDER Colorado","157705421020","R0013668",7342
"1047",3002,"3505 MOORHEAD  AVE  BOULDER Colorado","157705115002","R0013680",7929
"1048",10907,"1260 HARTFORD  DR  BOULDER Colorado","157708306010","R0013708",7094
"1049",6044,"3415 EVERETT  DR  BOULDER Colorado","157708320012","R0013743",7008
"1050",5816,"3545 MOORHEAD  AVE  BOULDER Colorado","157705115004","R0013753",7554
"1051",2568,"4365 MARTIN  DR  BOULDER Colorado","157705429006","R0013776",7419
"1052",1586,"45 35TH S ST  BOULDER Colorado","157705229019","R0013788",7817
"1053",5489,"4125 AURORA E AVE  BOULDER Colorado","146333311008","R0013793",7485
"1054",6074,"1390 HARTFORD  DR  BOULDER Colorado","157708306018","R0013801",6975
"1055",3448,"220 32ND  ST  BOULDER Colorado","157705220015","R0013826",7122
"1056",433,"1475 GILLASPIE  DR  BOULDER Colorado","157708321048","R0013828",7517
"1057",7184,"1225 DREXEL  ST  BOULDER Colorado","157708303029","R0013852",6981
"1058",3730,"3985 FULLER  CT  BOULDER Colorado","157705412008","R0013853",6872
"1059",8331,"3326 LOYOLA  CT  BOULDER Colorado","157708323005","R0013858",7968
"1060",10478,"60 38TH S ST  BOULDER Colorado","157705413004","R0013861",6986
"1061",5389,"4656 INGRAM  CT  BOULDER Colorado","157704326002","R0013865",6970
"1062",10591,"1460 ITHACA  DR  BOULDER Colorado","157708317015","R0013872",6950
"1063",4087,"4700 MCKINLEY  DR  BOULDER Colorado","146333204001","R0013875",9413
"1064",864,"610 42ND S ST  BOULDER Colorado","157708105007","R0013881",6989
"1065",11152,"770 31ST  ST  BOULDER Colorado","146332430005","R0013897",6920
"1066",1283,"705 43RD S ST  BOULDER Colorado","157708105024","R0013916",7177
"1067",4459,"840 30TH  ST  BOULDER Colorado","146332427010","R0013919",7832
"1068",11054,"2565 YARROW  CT  BOULDER Colorado","157707404018","R0013920",9103
"1069",11062,"3765 ARMER  AVE  BOULDER Colorado","157708111008","R0013932",7230
"1070",9517,"4465 GRINNELL  AVE  BOULDER Colorado","157708407024","R0013933",7175
"1071",1536,"4737 MCKINLEY  DR  BOULDER Colorado","146333203009","R0013936",8393
"1072",4541,"1223 AIKINS  WAY  BOULDER Colorado","157709306004","R0013971",7000
"1073",1518,"1745 GILLASPIE  DR  BOULDER Colorado","157717105004","R0013974",11602
"1074",11038,"1840 LEHIGH  ST  BOULDER Colorado","157717206034","R0013984",14280
"1075",8989,"4040 GREENBRIAR  BLVD  BOULDER Colorado","157717107009","R0013991",9548
"1076",10708,"1245 CLAREMONT  DR  BOULDER Colorado","157708302020","R0014017",7004
"1077",902,"740 37TH  ST  BOULDER Colorado","146332419013","R0014066",7466
"1078",10494,"3693 CHASE  CT  BOULDER Colorado","157705416010","R0014067",7820
"1079",7718,"545 45TH S ST  BOULDER Colorado","157708103032","R0014081",7029
"1080",2531,"1170 LEHIGH  ST  BOULDER Colorado","157708310013","R0014091",7205
"1081",4962,"2730 JUILLIARD  ST  BOULDER Colorado","157717205007","R0014104",13463
"1082",7186,"1631 GILLASPIE  DR  BOULDER Colorado","157717205033","R0014119",20415
"1083",7725,"2885 KENYON  CIR  BOULDER Colorado","157708310037","R0014121",7117
"1084",5367,"900 46TH S ST  BOULDER Colorado","157708126001","R0014142",8101
"1085",2775,"125 42ND S ST  BOULDER Colorado","157705411029","R0014145",6902
"1086",2959,"2860 TABLE MESA  DR  BOULDER Colorado","157708220014","R0014151",7243
"1087",8693,"2211 HOLYOKE  DR  BOULDER Colorado","157707111029","R0014193",10867
"1088",10990,"3800 ELMHURST  PL  BOULDER Colorado","157705411001","R0014210",7139
"1089",9510,"3595 DARLEY  AVE  BOULDER Colorado","157708224010","R0014214",6953
"1090",6441,"2220 HOWARD  PL  BOULDER Colorado","157707111041","R0014226",11501
"1091",3870,"2365 HILLSDALE  WAY  BOULDER Colorado","157707111048","R0014258",8271
"1092",2782,"365 43RD S ST  BOULDER Colorado","157705425024","R0014263",7466
"1093",10705,"3696 BERKLEY  AVE  BOULDER Colorado","157705118003","R0014278",9130
"1094",10365,"545 40TH S ST  BOULDER Colorado","157708108005","R0014284",6956
"1095",494,"560 ITHACA  DR  BOULDER Colorado","157707109007","R0014289",6934
"1096",236,"4264 EVANS  DR  BOULDER Colorado","146333312021","R0014295",8173
"1097",8607,"1355 SCRUB OAK  CIR  BOULDER Colorado","157707405002","R0014317",7079
"1098",2966,"1033 YALE  CIR  BOULDER Colorado","157708224024","R0014324",12130
"1099",1562,"4685 LUDLOW  ST  BOULDER Colorado","157709304001","R0014362",8338
"1100",2693,"1425 BROWN  CIR  BOULDER Colorado","157709312001","R0014369",7737
"1101",2524,"1495 FINDLAY  WAY  BOULDER Colorado","157708318014","R0014379",7375
"1102",7954,"4705 MOORHEAD  AVE  BOULDER Colorado","157704328003","R0014428",8297
"1103",3129,"1460 CHAMBERS  DR  BOULDER Colorado","157709311010","R0014430",7195
"1104",5443,"2560 YARROW  CT  BOULDER Colorado","157707404013","R0014431",8553
"1105",5656,"45 BENTHAVEN  PL  BOULDER Colorado","157707408045","R0014445",2069
"1106",5603,"4595 WHITNEY  PL  BOULDER Colorado","157708127012","R0014450",11186
"1107",9087,"635 46TH S ST  BOULDER Colorado","157708102029","R0014454",7489
"1108",8017,"4485 LUDLOW  ST  BOULDER Colorado","157708405009","R0014463",7266
"1109",2562,"1140 BEREA  DR  BOULDER Colorado","157708413005","R0014477",8043
"1110",5487,"3320 MARTIN  DR  BOULDER Colorado","157705223002","R0014478",10880
"1111",4698,"730 MOHAWK  DR  BOULDER Colorado","146333307009","R0014489",7403
"1112",4844,"2005 VASSAR  DR  BOULDER Colorado","157707101008","R0014513",18102
"1113",2443,"4774 MCKINLEY  DR  BOULDER Colorado","146333202009","R0014522",15147
"1114",4990,"3625 MOORHEAD  AVE  BOULDER Colorado","157705115009","R0014536",13286
"1115",1133,"970 WAITE  DR  BOULDER Colorado","146333303009","R0014545",8035
"1116",6737,"3490 16TH  ST  BOULDER Colorado","146319230001","R0014556",8538
"1117",2267,"2685 STEPHENS  RD  BOULDER Colorado","157707105010","R0014577",7153
"1118",10606,"91 BENTHAVEN  PL  BOULDER Colorado","157707408091","R0014602",1825
"1119",7518,"860 MOHAWK  DR  BOULDER Colorado","146333313002","R0014603",7068
"1120",9217,"3705 MOORHEAD  AVE  BOULDER Colorado","157705115015","R0014618",7683
"1121",1344,"4399 BUTLER  CIR  BOULDER Colorado","157708407021","R0014639",7912
"1122",5541,"315 38TH S ST  BOULDER Colorado","157705419016","R0014654",7130
"1123",9681,"3785 MOORHEAD  AVE  BOULDER Colorado","157705407007","R0014674",7236
"1124",4349,"20 BENTHAVEN  PL  BOULDER Colorado","157707408020","R0014710",2038
"1125",8019,"31 BENTHAVEN  PL  BOULDER Colorado","157707408031","R0014721",2024
"1126",6007,"65 BENTHAVEN  PL  BOULDER Colorado","157707408065","R0014727",1800
"1127",7882,"66 BENTHAVEN  PL  BOULDER Colorado","157707408066","R0014728",1867
"1128",1260,"73 BENTHAVEN  PL  BOULDER Colorado","157707408073","R0014735",1788
"1129",102,"77 BENTHAVEN  PL  BOULDER Colorado","157707408077","R0014739",1934
"1130",6223,"93 BENTHAVEN  PL  BOULDER Colorado","157707408093","R0014749",1914
"1131",6446,"720 36TH  ST  BOULDER Colorado","146332420015","R0014758",7221
"1132",2735,"1615 GILLASPIE  DR  BOULDER Colorado","157717205030","R0014790",11507
"1133",4929,"643 FURMAN  WAY  BOULDER Colorado","157707108017","R0014802",11447
"1134",4589,"4005 MARTIN  DR  BOULDER Colorado","157705430008","R0014805",7518
"1135",9230,"5395 KEWANEE  DR  BOULDER Colorado","157704401002","R0014820",8763
"1136",1443,"275 IROQUOIS  DR  BOULDER Colorado","157704409003","R0014836",7581
"1137",62,"216 SEMINOLE  DR  BOULDER Colorado","157704409018","R0014842",7168
"1138",2780,"4875 QUALLA  DR  BOULDER Colorado","157704304006","R0014855",12195
"1139",6057,"415 KIOWA  PL  BOULDER Colorado","157704209003","R0014858",17778
"1140",11323,"275 LIPAN  WAY  BOULDER Colorado","157704313002","R0014870",14179
"1141",9626,"167 CHEROKEE  WAY  BOULDER Colorado","157704411015","R0014871",8074
"1142",10890,"219 SEMINOLE  DR  BOULDER Colorado","157704411010","R0014889",10831
"1143",2685,"4540 COMANCHE  DR  BOULDER Colorado","157704204012","R0014913",12097
"1144",1891,"191 PAWNEE  DR  BOULDER Colorado","157704311016","R0014932",8749
"1145",11208,"3801 APACHE W CT  BOULDER Colorado","157705110028","R0014960",2699
"1146",6026,"4460 OSAGE  DR  BOULDER Colorado","157704320003","R0014979",10004
"1147",2308,"160 IROQUOIS  DR  BOULDER Colorado","157704405020","R0014981",8582
"1148",2320,"228 IROQUOIS  DR  BOULDER Colorado","157704406014","R0014983",8124
"1149",10050,"4215 APACHE  RD  BOULDER Colorado","157704317009","R0014991",10158
"1150",7807,"330 FOX  DR  BOULDER Colorado","157705108007","R0015004",12186
"1151",9,"4730 RICARA  DR  BOULDER Colorado","157704303006","R0015007",9929
"1152",2653,"205 PAWNEE  DR  BOULDER Colorado","157704311010","R0015010",7894
"1153",6988,"4455 CADDO  PKWY  BOULDER Colorado","157704205013","R0015037",14599
"1154",4054,"4190 EUTAW  DR  BOULDER Colorado","157704315001","R0015041",11052
"1155",1650,"3901 APACHE E CT  BOULDER Colorado","157705110019","R0015056",4195
"1156",3289,"460 ONEIDA  ST  BOULDER Colorado","157704107019","R0015122",7353
"1157",7413,"5472 PUEBLO  PL  BOULDER Colorado","157704107048","R0015129",8688
"1158",1275,"4530 SIOUX  DR  BOULDER Colorado","157704311039","R0015133",9969
"1159",8740,"5175 ILLINI  WAY  BOULDER Colorado","157704410012","R0015161",7130
"1160",7367,"295 HOPI  PL  BOULDER Colorado","157705107009","R0015180",14557
"1161",7299,"4490 COMANCHE  DR  BOULDER Colorado","157704204010","R0015184",11776
"1162",6622,"4950 SIOUX  DR  BOULDER Colorado","157704301019","R0015192",11457
"1163",3048,"506 AZTEC  DR  BOULDER Colorado","157704106030","R0015203",8510
"1164",8434,"365 MANHATTAN  DR  BOULDER Colorado","157704111003","R0015206",8269
"1165",9556,"125 INCA  PKWY  BOULDER Colorado","157705403005","R0015219",14591
"1166",10868,"4695 OSAGE  DR  BOULDER Colorado","157704306004","R0015245",9965
"1167",9275,"235 IROQUOIS  DR  BOULDER Colorado","157704409007","R0015256",7634
"1168",1362,"205 MANHATTAN  DR  BOULDER Colorado","157704406009","R0015266",10159
"1169",10597,"4255 APACHE  RD  BOULDER Colorado","157704317007","R0015268",10100
"1170",2445,"385 MANHATTAN  DR  BOULDER Colorado","157704111001","R0015274",9561
"1171",9568,"3915 APACHE E CT  BOULDER Colorado","157705110016","R0015281",2189
"1172",11137,"160 CHEROKEE  WAY  BOULDER Colorado","157704410001","R0015291",8302
"1173",3869,"115 IROQUOIS  DR  BOULDER Colorado","157704408010","R0015299",8309
"1174",2045,"247 MANHATTAN  DR  BOULDER Colorado","157704406004","R0015309",7919
"1175",3228,"325 HOPI  PL  BOULDER Colorado","157705107006","R0015343",14512
"1176",8367,"4565 OSAGE  DR  BOULDER Colorado","157704319003","R0015344",10391
"1177",7500,"5210 ILLINI  WAY  BOULDER Colorado","157704411033","R0015358",9755
"1178",8338,"4990 QUALLA  DR  BOULDER Colorado","157704305001","R0015371",10652
"1179",6538,"4800 QUALLA  DR  BOULDER Colorado","157704307001","R0015394",12454
"1180",9202,"4870 QUALLA  DR  BOULDER Colorado","157704305006","R0015401",11729
"1181",8611,"4690 SIOUX  DR  BOULDER Colorado","157704301010","R0015436",10632
"1182",8848,"5496 SENECA  PL  BOULDER Colorado","157704107001","R0015437",9831
"1183",2878,"5495 TENINO  AVE  BOULDER Colorado","157704106041","R0015457",8513
